request_id,opened_at,closed_at,status,category,channel,district,hours_to_close,duration_note
101004584608,2026-08-07T22:17:27.000,2026-08-11T15:33:45.000,Closed,Parking Enforcement,Mobile,1,89.27166666666666,Recorded
101004584609,2026-08-07T22:17:56.000,2026-08-08T06:43:43.000,Closed,Street and Sidewalk Cleaning,Mobile,5,8.429722222222223,Recorded
101004584611,2026-08-07T22:19:51.000,2026-08-10T06:30:31.000,Closed,Noise,Web,10,56.17777777777778,Recorded
101004584612,2026-08-07T22:20:42.000,2026-08-08T00:03:24.000,Closed,Parking Enforcement,Phone,4,1.7116666666666667,Recorded
101004584613,2026-08-07T22:21:13.000,2026-08-08T10:14:08.000,Closed,Street and Sidewalk Cleaning,Web,1,11.881944444444445,Recorded
101004584623,2026-08-07T22:24:52.000,2026-08-07T23:39:24.000,Closed,Parking Enforcement,Mobile,2,1.2422222222222221,Recorded
101004584628,2026-08-07T22:27:44.000,2026-08-10T06:30:31.000,Closed,Noise,Mobile,6,56.04638888888889,Recorded
101004584629,2026-08-07T22:28:07.000,2026-08-08T06:53:16.000,Closed,Street and Sidewalk Cleaning,Phone,10,8.419166666666667,Recorded
101004584632,2026-08-07T22:29:58.000,2026-08-17T06:29:12.000,Closed,Sewer,Web,6,223.98722222222221,Recorded
101004584634,2026-08-07T22:31:02.000,2026-08-08T06:52:01.000,Closed,Street and Sidewalk Cleaning,Mobile,10,8.349722222222223,Recorded
101004584642,2026-08-07T22:36:55.000,2026-08-11T15:31:12.000,Closed,Streetlights,Mobile,8,88.90472222222222,Recorded
101004584643,2026-08-07T22:37:21.000,2026-08-10T18:19:36.000,Closed,Muni Service Feedback,Mobile,6,67.70416666666667,Recorded
101004584648,2026-08-07T22:38:18.000,,Open,Street and Sidewalk Cleaning,Mobile,9,,No closure recorded
101004584649,2026-08-07T22:38:47.000,2026-08-07T23:46:33.000,Closed,Parking Enforcement,Phone,10,1.1294444444444445,Recorded
101004584654,2026-08-07T22:40:38.000,2026-08-08T10:01:38.000,Closed,Parking Enforcement,Phone,4,11.35,Recorded
101004584659,2026-08-07T22:42:57.000,,Open,Street and Sidewalk Cleaning,Phone,10,,No closure recorded
101004584666,2026-08-07T22:44:40.000,2026-08-07T23:46:25.000,Closed,Parking Enforcement,Web,11,1.0291666666666666,Recorded
101004584674,2026-08-07T22:48:51.000,2026-08-07T23:40:58.000,Closed,General Request,Mobile,1,0.8686111111111111,Recorded
101004584684,2026-08-07T22:51:30.000,2026-08-08T10:17:02.000,Closed,Street and Sidewalk Cleaning,Mobile,1,11.425555555555556,Recorded
101004584685,2026-08-07T22:51:44.000,2026-08-07T22:51:48.000,Closed,Parking Enforcement,Web,1,0.0011111111111111111,Recorded
101004584686,2026-08-07T22:52:38.000,2026-08-08T06:21:51.000,Closed,Parking Enforcement,Phone,5,7.486944444444444,Recorded
101004584690,2026-08-07T22:54:38.000,2026-08-08T06:45:12.000,Closed,Street and Sidewalk Cleaning,Mobile,11,7.842777777777778,Recorded
101004584691,2026-08-07T22:55:58.000,2026-08-08T22:35:34.000,Closed,Parking Enforcement,Web,9,23.66,Recorded
101004584694,2026-08-07T22:58:01.000,2026-08-10T01:30:50.000,Closed,Street and Sidewalk Cleaning,Web,6,50.54694444444444,Recorded
101004584695,2026-08-07T22:58:01.000,2026-08-08T05:37:45.000,Closed,Street and Sidewalk Cleaning,Web,6,6.662222222222222,Recorded
101004584696,2026-08-07T22:58:05.000,2026-08-08T08:18:15.000,Closed,Parking Enforcement,Phone,1,9.33611111111111,Recorded
101004584698,2026-08-07T22:58:27.000,2026-08-08T06:51:31.000,Closed,Street and Sidewalk Cleaning,Mobile,10,7.884444444444444,Recorded
101004584700,2026-08-07T22:58:53.000,2026-08-07T23:39:38.000,Closed,Encampment,Web,1,0.6791666666666667,Recorded
101004584701,2026-08-07T22:58:53.000,2026-08-08T06:59:14.000,Closed,RPD General,Web,1,8.005833333333333,Recorded
101004584702,2026-08-07T22:58:57.000,2026-08-11T11:07:57.000,Closed,Parking Enforcement,Web,1,84.15,Recorded
101004584704,2026-08-07T22:59:16.000,2026-08-21T16:25:30.000,Closed,Noise,Mobile,4,329.4372222222222,Recorded
101004584706,2026-08-07T23:01:44.000,,Open,Residential Building,Phone,5,,No closure recorded
101004584709,2026-08-07T23:02:09.000,2026-08-18T06:55:58.000,Closed,Parking Enforcement,Web,9,247.89694444444444,Recorded
101004584712,2026-08-07T23:02:36.000,2026-08-08T09:37:06.000,Closed,Parking Enforcement,Phone,3,10.575,Recorded
101004584715,2026-08-07T23:03:37.000,2026-08-10T18:19:36.000,Closed,Muni Service Feedback,Phone,1,67.26638888888888,Recorded
101004584716,2026-08-07T23:04:46.000,2026-08-08T09:55:23.000,Closed,Parking Enforcement,Mobile,3,10.84361111111111,Recorded
101004584718,2026-08-07T23:06:16.000,2026-08-08T06:22:05.000,Closed,Parking Enforcement,Phone,5,7.2636111111111115,Recorded
101004584719,2026-08-07T23:06:38.000,2026-08-08T10:01:09.000,Closed,Street and Sidewalk Cleaning,Mobile,10,10.908611111111112,Recorded
101004584724,2026-08-07T23:09:47.000,2026-08-08T08:32:09.000,Closed,Parking Enforcement,Mobile,9,9.372777777777777,Recorded
101004584726,2026-08-07T23:13:14.000,2026-08-21T16:27:54.000,Closed,Noise,Mobile,3,329.24444444444447,Recorded
101004584727,2026-08-07T23:13:48.000,2026-08-08T09:59:43.000,Closed,Parking Enforcement,Mobile,8,10.765277777777778,Recorded
101004584728,2026-08-07T23:13:52.000,2026-08-08T00:16:31.000,Closed,Parking Enforcement,Mobile,8,1.0441666666666667,Recorded
101004584730,2026-08-07T23:14:58.000,2026-08-17T15:28:32.000,Closed,Encampment,Web,5,232.22611111111112,Recorded
101004584732,2026-08-07T23:16:58.000,2026-08-08T21:35:09.000,Closed,Parking Enforcement,Web,9,22.303055555555556,Recorded
101004584733,2026-08-07T23:16:58.000,2026-08-08T16:51:10.000,Closed,Parking Enforcement,Web,9,17.57,Recorded
101004584736,2026-08-07T23:18:27.000,2026-08-08T13:04:31.000,Closed,Street and Sidewalk Cleaning,Mobile,3,13.767777777777777,Recorded
101004584738,2026-08-07T23:20:07.000,2026-08-10T06:30:31.000,Closed,Noise,Mobile,1,55.17333333333333,Recorded
101004584739,2026-08-07T23:20:26.000,2026-08-08T09:14:14.000,Closed,Street and Sidewalk Cleaning,Mobile,3,9.896666666666667,Recorded
101004584740,2026-08-07T23:23:25.000,2026-08-08T08:15:13.000,Closed,Street and Sidewalk Cleaning,Phone,8,8.863333333333333,Recorded
101004584743,2026-08-07T23:25:29.000,2026-08-10T06:30:31.000,Closed,Noise,Mobile,2,55.083888888888886,Recorded
101004584745,2026-08-07T23:25:47.000,2026-08-07T23:39:01.000,Closed,Encampment,Web,9,0.22055555555555556,Recorded
101004584747,2026-08-07T23:26:03.000,2026-08-10T04:56:06.000,Closed,Street and Sidewalk Cleaning,Phone,8,53.50083333333333,Recorded
101004584749,2026-08-07T23:26:49.000,2026-08-10T06:30:31.000,Closed,Noise,Web,9,55.06166666666667,Recorded
101004584755,2026-08-07T23:30:59.000,2026-08-08T08:14:40.000,Closed,Street and Sidewalk Cleaning,Mobile,8,8.728055555555555,Recorded
101004584757,2026-08-07T23:36:32.000,2026-08-10T01:00:00.000,Closed,Blocked Street and Sidewalk,Mobile,3,49.39111111111111,Recorded
101004584758,2026-08-07T23:37:54.000,2026-08-08T00:40:52.000,Closed,Parking Enforcement,Mobile,6,1.0494444444444444,Recorded
101004584760,2026-08-07T23:40:09.000,2026-08-08T00:41:18.000,Closed,Parking Enforcement,Web,11,1.0191666666666668,Recorded
101004584761,2026-08-07T23:41:28.000,2026-08-10T06:30:31.000,Closed,Noise,Mobile,5,54.8175,Recorded
101004584766,2026-08-07T23:46:00.000,2026-08-08T08:50:29.000,Closed,Parking Enforcement,Mobile,3,9.074722222222222,Recorded
101004584768,2026-08-07T23:46:44.000,2026-08-08T08:50:48.000,Closed,Parking Enforcement,Mobile,3,9.067777777777778,Recorded
101004584769,2026-08-07T23:47:02.000,2026-08-08T08:55:20.000,Closed,Street and Sidewalk Cleaning,Mobile,2,9.138333333333334,Recorded
101004584770,2026-08-07T23:47:23.000,2026-08-08T00:55:33.000,Closed,Parking Enforcement,Mobile,3,1.136111111111111,Recorded
101004584771,2026-08-07T23:48:29.000,2026-08-21T16:31:05.000,Closed,Noise,Web,9,328.71,Recorded
101004584778,2026-08-07T23:54:16.000,2026-08-10T06:30:31.000,Closed,Noise,Web,3,54.604166666666664,Recorded
101004584780,2026-08-07T23:56:26.000,2026-08-08T00:59:22.000,Closed,Parking Enforcement,Mobile,8,1.048888888888889,Recorded
101004584784,2026-08-07T23:58:13.000,2026-08-08T10:02:28.000,Closed,Parking Enforcement,Mobile,3,10.070833333333333,Recorded
101004584785,2026-08-07T23:59:46.000,2026-08-08T08:14:55.000,Closed,Street and Sidewalk Cleaning,Phone,8,8.2525,Recorded
101004584787,2026-08-08T00:00:45.000,2026-08-08T08:26:18.000,Closed,Street and Sidewalk Cleaning,Web,3,8.425833333333333,Recorded
101004584788,2026-08-08T00:00:42.000,2026-08-08T07:11:06.000,Closed,Parking Enforcement,Mobile,9,7.173333333333333,Recorded
101004584789,2026-08-08T00:00:51.000,2026-08-10T06:30:32.000,Closed,Noise,Mobile,11,54.49472222222222,Recorded
101004584790,2026-08-08T00:03:00.000,2026-08-08T13:43:40.000,Closed,Parking Enforcement,Mobile,5,13.677777777777777,Recorded
101004584794,2026-08-08T00:04:42.000,2026-08-09T00:18:17.000,Closed,Parking Enforcement,Mobile,2,24.226388888888888,Recorded
101004584796,2026-08-08T00:06:18.000,2026-08-08T10:13:32.000,Closed,Parking Enforcement,Phone,8,10.120555555555555,Recorded
101004584799,2026-08-08T00:08:58.000,2026-08-10T06:03:37.000,Closed,Street and Sidewalk Cleaning,Web,9,53.910833333333336,Recorded
101004584800,2026-08-08T00:09:01.000,2026-08-10T10:19:58.000,Closed,Residential Building,Phone,3,58.1825,Recorded
101004584801,2026-08-08T00:09:16.000,2026-08-08T07:38:51.000,Closed,Parking Enforcement,Phone,1,7.493055555555555,Recorded
101004584802,2026-08-08T00:11:58.000,2026-08-14T11:11:00.000,Closed,Street Defect,Web,7,154.98388888888888,Recorded
101004584805,2026-08-08T00:19:18.000,2026-08-10T06:30:32.000,Closed,Noise,Web,11,54.187222222222225,Recorded
101004584812,2026-08-08T00:22:32.000,2026-08-10T06:30:32.000,Closed,Noise,Web,6,54.13333333333333,Recorded
101004584815,2026-08-08T00:24:57.000,2026-08-10T17:06:23.000,Closed,General Request,Phone,6,64.69055555555556,Recorded
101004584817,2026-08-08T00:25:52.000,2026-08-08T09:29:00.000,Closed,Street and Sidewalk Cleaning,Web,5,9.052222222222222,Recorded
101004584819,2026-08-08T00:26:51.000,2026-08-08T14:06:54.000,Closed,Street and Sidewalk Cleaning,Web,5,13.6675,Recorded
101004584821,2026-08-08T00:27:11.000,2026-08-10T06:30:32.000,Closed,Noise,Mobile,10,54.05583333333333,Recorded
101004584822,2026-08-08T00:27:58.000,2026-08-08T08:12:25.000,Closed,Parking Enforcement,Web,10,7.740833333333334,Recorded
101004584823,2026-08-08T00:28:44.000,2026-08-10T07:00:11.000,Closed,Encampment,Web,11,54.524166666666666,Recorded
101004584824,2026-08-08T00:29:16.000,2026-08-10T06:30:32.000,Closed,Noise,Mobile,11,54.02111111111111,Recorded
101004584825,2026-08-08T00:29:53.000,2026-08-10T11:13:03.000,Closed,General Request,Web,11,58.71944444444444,Recorded
101004584828,2026-08-08T00:41:57.000,2026-08-08T05:44:32.000,Closed,Street and Sidewalk Cleaning,Web,6,5.043055555555555,Recorded
101004584830,2026-08-08T00:47:40.000,2026-08-08T08:23:55.000,Closed,Parking Enforcement,Web,1,7.604166666666667,Recorded
101004584832,2026-08-08T00:56:35.000,2026-08-10T01:00:00.000,Closed,Street Defect,Phone,5,48.05694444444445,Recorded
101004584833,2026-08-08T01:01:58.000,2026-08-09T14:08:26.000,Closed,Encampment,Web,8,37.10777777777778,Recorded
101004584834,2026-08-08T01:03:04.000,2026-08-08T08:26:42.000,Closed,Parking Enforcement,Mobile,2,7.393888888888889,Recorded
101004584838,2026-08-08T01:08:44.000,2026-08-08T10:39:20.000,Closed,Parking Enforcement,Phone,10,9.51,Recorded
101004584839,2026-08-08T01:09:59.000,2026-08-10T06:30:32.000,Closed,Noise,Mobile,5,53.3425,Recorded
101004584848,2026-08-08T01:15:40.000,2026-08-17T14:55:21.000,Closed,Muni Employee Feedback,Phone,6,229.6613888888889,Recorded
101004584849,2026-08-08T01:16:58.000,2026-08-10T06:20:07.000,Closed,Graffiti Public,Web,9,53.0525,Recorded
101004584851,2026-08-08T01:18:31.000,2026-09-08T23:00:45.000,Closed,Graffiti Public,Web,9,765.7038888888889,Recorded
101004584855,2026-08-08T01:20:02.000,2026-08-10T05:28:35.000,Closed,Damage Property,Phone,1,52.1425,Recorded
101004584865,2026-08-08T01:41:15.000,2026-08-08T11:09:27.000,Closed,Parking Enforcement,Mobile,7,9.47,Recorded
101004584871,2026-08-08T01:48:46.000,2026-08-08T03:40:17.000,Closed,Parking Enforcement,Mobile,6,1.8586111111111112,Recorded
101004584872,2026-08-08T01:50:49.000,2026-08-10T10:55:04.000,Closed,Street and Sidewalk Cleaning,Email,6,57.07083333333333,Recorded
101004584873,2026-08-08T01:51:16.000,2026-08-08T09:58:52.000,Closed,Parking Enforcement,Web,11,8.126666666666667,Recorded
101004584874,2026-08-08T01:52:58.000,2026-08-10T06:30:33.000,Closed,Noise,Mobile,5,52.62638888888889,Recorded
101004584875,2026-08-08T01:56:57.000,2026-08-09T08:10:56.000,Closed,Encampment,Web,1,30.233055555555556,Recorded
101004584876,2026-08-08T02:10:52.000,2026-08-20T22:45:23.000,Closed,Noise,Web,6,308.5752777777778,Recorded
101004584878,2026-08-08T02:10:57.000,2026-08-20T23:00:22.000,Closed,Shared Spaces Request,Web,6,308.8236111111111,Recorded
101004584879,2026-08-08T02:10:58.000,2026-08-10T08:47:31.000,Closed,General Request,Web,6,54.60916666666667,Recorded
101004584894,2026-08-08T02:32:25.000,2026-08-08T08:51:01.000,Closed,Street and Sidewalk Cleaning,Mobile,4,6.31,Recorded
101004584898,2026-08-08T02:33:16.000,2026-08-10T06:30:33.000,Closed,Noise,Mobile,6,51.95472222222222,Recorded
101004584902,2026-08-08T02:40:01.000,2026-08-10T16:40:23.000,Closed,Noise,Mobile,5,62.00611111111111,Recorded
101004584906,2026-08-08T02:50:17.000,2026-08-10T18:23:05.000,Closed,Muni Service Feedback,Phone,11,63.54666666666667,Recorded
101004584915,2026-08-08T03:10:29.000,2026-08-08T07:20:31.000,Closed,Sidewalk and Curb,Mobile,9,4.167222222222223,Recorded
101004584916,2026-08-08T03:11:01.000,2026-08-12T15:37:50.000,Closed,Sidewalk and Curb,Mobile,9,108.44694444444444,Recorded
101004584918,2026-08-08T03:11:40.000,2026-08-10T06:20:07.000,Closed,RPD General,Mobile,10,51.14083333333333,Recorded
101004584919,2026-08-08T03:11:56.000,2026-08-18T09:37:28.000,Closed,Sidewalk and Curb,Mobile,7,246.42555555555555,Recorded
101004584920,2026-08-08T03:12:38.000,2026-08-10T08:47:59.000,Closed,Sidewalk and Curb,Mobile,11,53.589166666666664,Recorded
101004584921,2026-08-08T03:13:24.000,,Open,Sidewalk and Curb,Mobile,10,,No closure recorded
101004584922,2026-08-08T03:14:23.000,2026-08-10T20:00:10.000,Closed,Muni Service Feedback,Phone,6,64.76305555555555,Recorded
101004584924,2026-08-08T03:14:42.000,2026-08-10T08:40:43.000,Closed,Sidewalk and Curb,Mobile,7,53.43361111111111,Recorded
101004584925,2026-08-08T03:15:44.000,2026-08-10T10:21:50.000,Closed,Sidewalk and Curb,Mobile,9,55.10166666666667,Recorded
101004584926,2026-08-08T03:16:19.000,,Open,Sidewalk and Curb,Mobile,9,,No closure recorded
101004584930,2026-08-08T03:19:48.000,2026-08-08T07:18:29.000,Closed,Sidewalk and Curb,Mobile,11,3.9780555555555557,Recorded
101004584933,2026-08-08T03:20:35.000,2026-08-26T15:04:22.000,Closed,Sidewalk and Curb,Mobile,11,443.7297222222222,Recorded
101004584934,2026-08-08T03:20:50.000,2026-08-10T06:30:33.000,Closed,Noise,Mobile,3,51.161944444444444,Recorded
101004584936,2026-08-08T03:22:08.000,,Open,Sidewalk and Curb,Mobile,7,,No closure recorded
101004584946,2026-08-08T03:52:15.000,2026-08-10T16:40:23.000,Closed,Noise,Mobile,5,60.80222222222222,Recorded
101004584949,2026-08-08T04:01:37.000,2026-08-10T06:30:33.000,Closed,Noise,Mobile,3,50.48222222222222,Recorded
101004584958,2026-08-08T04:25:41.000,2026-08-10T06:30:33.000,Closed,Noise,Mobile,10,50.08111111111111,Recorded
101004584959,2026-08-08T04:26:57.000,2026-08-12T11:08:23.000,Closed,Muni Employee Feedback,Phone,3,102.69055555555556,Recorded
101004584960,2026-08-08T04:28:33.000,2026-09-01T07:21:53.000,Closed,Parking Enforcement,Web,4,578.8888888888889,Recorded
101004584983,2026-08-08T05:04:57.000,2026-08-10T00:39:19.000,Closed,Street and Sidewalk Cleaning,Web,6,43.57277777777778,Recorded
101004584984,2026-08-08T05:04:58.000,2026-08-08T05:37:31.000,Closed,Street and Sidewalk Cleaning,Web,6,0.5425,Recorded
101004584986,2026-08-08T05:05:51.000,2026-08-09T11:35:25.000,Closed,Street and Sidewalk Cleaning,Web,6,30.49277777777778,Recorded
101004584987,2026-08-08T05:05:51.000,2026-08-09T10:07:08.000,Closed,Street and Sidewalk Cleaning,Web,6,29.02138888888889,Recorded
101004584992,2026-08-08T05:07:51.000,2026-08-10T00:44:39.000,Closed,Street and Sidewalk Cleaning,Web,6,43.61333333333334,Recorded
101004584993,2026-08-08T05:07:51.000,,Open,Street and Sidewalk Cleaning,Web,6,,No closure recorded
101004584994,2026-08-08T05:08:08.000,2026-08-10T05:48:51.000,Closed,Street and Sidewalk Cleaning,Phone,9,48.67861111111111,Recorded
101004584997,2026-08-08T05:19:10.000,2026-08-08T11:27:08.000,Closed,Parking Enforcement,Mobile,11,6.132777777777778,Recorded
101004584999,2026-08-08T05:20:56.000,2026-08-08T15:16:10.000,Closed,Parking Enforcement,Mobile,11,9.920555555555556,Recorded
101004585002,2026-08-08T05:27:18.000,2026-08-10T06:30:33.000,Closed,Noise,Mobile,9,49.05416666666667,Recorded
101004585007,2026-08-08T05:34:20.000,2026-08-08T08:11:13.000,Closed,Parking Enforcement,Mobile,10,2.6147222222222224,Recorded
101004585009,2026-08-08T05:35:52.000,2026-08-08T07:05:09.000,Closed,Parking Enforcement,Mobile,10,1.4880555555555555,Recorded
101004585011,2026-08-08T05:36:46.000,2026-08-10T06:30:33.000,Closed,Noise,Mobile,9,48.896388888888886,Recorded
101004585012,2026-08-08T05:36:55.000,2026-08-10T06:30:33.000,Closed,Noise,Mobile,9,48.89388888888889,Recorded
101004585026,2026-08-08T05:56:52.000,2026-08-12T11:15:05.000,Closed,Muni Employee Feedback,Phone,3,101.30361111111111,Recorded
101004585027,2026-08-08T05:59:18.000,2026-08-09T14:32:02.000,Closed,General Request,Mobile,5,32.54555555555555,Recorded
101004585028,2026-08-08T06:02:23.000,2026-08-12T14:57:02.000,Closed,Streetlights,Mobile,10,104.91083333333333,Recorded
101004585029,2026-08-08T06:07:22.000,2026-08-16T20:40:00.000,Closed,Muni Service Feedback,Phone,4,206.5438888888889,Recorded
101004585037,2026-08-08T06:13:48.000,2026-08-08T07:25:30.000,Closed,Parking Enforcement,Mobile,6,1.195,Recorded
101004585038,2026-08-08T06:18:23.000,2026-08-09T02:24:15.000,Closed,Parking Enforcement,Mobile,6,20.09777777777778,Recorded
101004585039,2026-08-08T06:19:39.000,2026-08-08T07:25:23.000,Closed,Parking Enforcement,Mobile,6,1.0955555555555556,Recorded
101004585040,2026-08-08T06:21:21.000,2026-08-08T07:25:17.000,Closed,Parking Enforcement,Mobile,6,1.0655555555555556,Recorded
101004585041,2026-08-08T06:23:19.000,2026-08-10T06:17:25.000,Closed,Sewer,Mobile,9,47.901666666666664,Recorded
101004585042,2026-08-08T06:22:57.000,2026-08-08T07:25:11.000,Closed,Parking Enforcement,Mobile,6,1.0372222222222223,Recorded
101004585045,2026-08-08T06:28:40.000,2026-08-08T06:58:29.000,Closed,Encampment,Mobile,10,0.49694444444444447,Recorded
101004585046,2026-08-08T06:28:54.000,2026-08-14T02:31:45.000,Closed,MTA Parking Traffic Signs Normal Priority,Mobile,6,140.0475,Recorded
101004585047,2026-08-08T06:30:15.000,2026-08-10T12:38:19.000,Closed,Parking Enforcement,Mobile,3,54.13444444444445,Recorded
101004585048,2026-08-08T06:32:32.000,2026-08-17T13:30:45.000,Closed,Autonomous Vehicle Complaints,Web,5,222.97027777777777,Recorded
101004585052,2026-08-08T06:36:58.000,2026-08-08T08:24:30.000,Closed,Street and Sidewalk Cleaning,Mobile,9,1.7922222222222222,Recorded
101004585054,2026-08-08T06:37:27.000,2026-08-08T13:06:42.000,Closed,Street and Sidewalk Cleaning,Mobile,11,6.4875,Recorded
101004585056,2026-08-08T06:40:08.000,2026-08-14T15:16:52.000,Closed,Streetlights,Mobile,10,152.61222222222221,Recorded
101004585058,2026-08-08T06:42:31.000,2026-08-08T09:01:14.000,Closed,Street and Sidewalk Cleaning,Mobile,4,2.3119444444444444,Recorded
101004585060,2026-08-08T06:46:56.000,2026-08-10T06:30:34.000,Closed,Noise,Web,6,47.727222222222224,Recorded
101004585063,2026-08-08T06:47:29.000,2026-08-08T09:18:53.000,Closed,Parking Enforcement,Mobile,9,2.5233333333333334,Recorded
101004585064,2026-08-08T06:47:52.000,2026-08-08T08:45:09.000,Closed,Parking Enforcement,Web,1,1.9547222222222222,Recorded
101004585065,2026-08-08T06:48:51.000,2026-08-08T08:09:21.000,Closed,Street and Sidewalk Cleaning,Web,10,1.3416666666666666,Recorded
101004585068,2026-08-08T06:51:17.000,2026-08-08T09:03:56.000,Closed,Parking Enforcement,Web,1,2.2108333333333334,Recorded
101004585069,2026-08-08T06:52:31.000,2026-08-10T10:37:57.000,Closed,Street and Sidewalk Cleaning,Mobile,6,51.757222222222225,Recorded
101004585072,2026-08-08T06:53:13.000,2026-08-10T14:32:52.000,Closed,Encampment,Phone,5,55.660833333333336,Recorded
101004585073,2026-08-08T06:53:12.000,2026-08-10T06:30:34.000,Closed,Noise,Mobile,5,47.62277777777778,Recorded
101004585074,2026-08-08T06:53:19.000,2026-08-08T08:15:03.000,Closed,Graffiti Public,Mobile,6,1.3622222222222222,Recorded
101004585079,2026-08-08T07:02:55.000,2026-08-11T07:50:53.000,Closed,Street and Sidewalk Cleaning,Phone,5,72.79944444444445,Recorded
101004585082,2026-08-08T07:03:19.000,2026-08-08T14:06:59.000,Closed,Street and Sidewalk Cleaning,Mobile,5,7.061111111111111,Recorded
101004585087,2026-08-08T07:04:58.000,2026-08-08T13:29:53.000,Closed,Street and Sidewalk Cleaning,Web,3,6.415277777777778,Recorded
101004585088,2026-08-08T07:05:48.000,2026-08-10T05:39:21.000,Closed,Damage Property,Mobile,11,46.55916666666667,Recorded
101004585089,2026-08-08T07:06:15.000,2026-08-08T13:45:13.000,Closed,RPD General,Mobile,2,6.649444444444445,Recorded
101004585090,2026-08-08T07:06:32.000,2026-08-10T06:30:34.000,Closed,Noise,Mobile,8,47.400555555555556,Recorded
101004585091,2026-08-08T07:06:34.000,,Open,Graffiti Public,Mobile,9,,No closure recorded
101004585093,2026-08-08T07:08:04.000,2026-08-08T09:32:28.000,Closed,Street and Sidewalk Cleaning,Phone,9,2.4066666666666667,Recorded
101004585100,2026-08-08T07:09:09.000,2026-08-10T11:28:17.000,Closed,General Request,Phone,9,52.318888888888885,Recorded
101004585104,2026-08-08T07:11:38.000,2026-08-11T09:14:44.000,Closed,Street and Sidewalk Cleaning,Web,3,74.05166666666666,Recorded
101004585106,2026-08-08T07:12:37.000,2026-08-08T10:00:19.000,Closed,Street and Sidewalk Cleaning,Mobile,3,2.795,Recorded
101004585107,2026-08-08T07:13:26.000,2026-08-10T10:25:06.000,Closed,Street and Sidewalk Cleaning,Mobile,2,51.19444444444444,Recorded
101004585109,2026-08-08T07:14:57.000,2026-08-08T20:14:15.000,Closed,Parking Enforcement,Web,8,12.988333333333333,Recorded
101004585112,2026-08-08T07:15:31.000,2026-08-12T09:13:38.000,Closed,Street and Sidewalk Cleaning,Mobile,6,97.96861111111112,Recorded
101004585113,2026-08-08T07:15:40.000,2026-08-10T10:52:28.000,Closed,Noise,Web,8,51.61333333333334,Recorded
101004585114,2026-08-08T07:15:51.000,2026-08-08T08:07:30.000,Closed,Street and Sidewalk Cleaning,Web,8,0.8608333333333333,Recorded
101004585123,2026-08-08T07:18:04.000,2026-08-18T11:51:16.000,Closed,Street and Sidewalk Cleaning,Mobile,6,244.55333333333334,Recorded
101004585124,2026-08-08T07:20:00.000,,Open,Graffiti Public,Mobile,9,,No closure recorded
101004585132,2026-08-08T07:23:57.000,2026-08-08T10:22:51.000,Closed,Street and Sidewalk Cleaning,Web,6,2.9816666666666665,Recorded
101004585140,2026-08-08T07:26:32.000,2026-08-10T11:58:39.000,Closed,Street and Sidewalk Cleaning,Mobile,5,52.53527777777778,Recorded
101004585141,2026-08-08T07:26:35.000,2026-08-08T08:00:10.000,Closed,Encampment,Integrated Agency,5,0.5597222222222222,Recorded
101004585142,2026-08-08T07:26:36.000,2026-08-08T11:55:49.000,Closed,Street and Sidewalk Cleaning,Mobile,3,4.486944444444444,Recorded
101004585146,2026-08-08T07:28:39.000,2026-08-08T09:54:38.000,Closed,Street and Sidewalk Cleaning,Phone,5,2.4330555555555557,Recorded
101004585153,2026-08-08T07:30:33.000,2026-09-14T01:00:00.000,Closed,Damage Property,,8,881.4908333333333,Recorded
101004585155,2026-08-08T07:30:48.000,2026-08-08T13:31:23.000,Closed,Parking Enforcement,Web,7,6.009722222222222,Recorded
101004585156,2026-08-08T07:30:33.000,2026-08-08T09:13:49.000,Closed,Street and Sidewalk Cleaning,Mobile,6,1.721111111111111,Recorded
101004585157,2026-08-08T07:30:59.000,2026-08-08T09:44:54.000,Closed,Street and Sidewalk Cleaning,Mobile,9,2.2319444444444443,Recorded
101004585160,2026-08-08T07:31:53.000,2026-08-08T13:57:31.000,Closed,Parking Enforcement,Mobile,9,6.427222222222222,Recorded
101004585162,2026-08-08T07:33:44.000,2026-08-08T07:50:42.000,Closed,General Request,Phone,8,0.2827777777777778,Recorded
101004585164,2026-08-08T07:33:59.000,2026-08-08T07:50:41.000,Closed,Blocked Street and Sidewalk,Mobile,3,0.2783333333333333,Recorded
101004585167,2026-08-08T07:34:14.000,2026-08-09T09:02:24.000,Closed,Street and Sidewalk Cleaning,Mobile,9,25.469444444444445,Recorded
101004585168,2026-08-08T07:35:11.000,2026-08-08T07:50:43.000,Closed,Blocked Street and Sidewalk,Mobile,3,0.2588888888888889,Recorded
101004585169,2026-08-08T07:36:47.000,2026-08-08T07:52:00.000,Closed,Street and Sidewalk Cleaning,Mobile,6,0.2536111111111111,Recorded
101004585170,2026-08-08T07:36:57.000,2026-08-08T09:58:08.000,Closed,Street and Sidewalk Cleaning,Web,8,2.3530555555555557,Recorded
101004585174,2026-08-08T07:38:35.000,2026-08-09T09:57:14.000,Closed,Graffiti Public,Mobile,8,26.310833333333335,Recorded
101004585175,2026-08-08T07:38:35.000,2026-08-08T09:29:30.000,Closed,Street and Sidewalk Cleaning,Mobile,9,1.8486111111111112,Recorded
101004585176,2026-08-08T07:38:38.000,2026-08-08T09:28:06.000,Closed,Street and Sidewalk Cleaning,Mobile,9,1.8244444444444445,Recorded
